     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   155   29    0   82.76  82.76    24      24          29    0 0 0 0
   156   33    0   78.79  72.73    26      24          33    0 0 0 0
   157    1    0  100.00 100.00     1       1           1    0 0 0 0
   158   34    0   82.35  82.35    28      28          34    0 0 0 0
   159   30    0   73.33  66.67    22      20          30    0 0 0 0
   160    1    0  100.00 100.00     1       1           1    0 0 0 0
   161   18    0   88.89  61.11    16      11          18    0 0 0 0
   162    8    0   87.50  87.50     7       7           8    0 0 0 0
   163   17    0   76.47  64.71    13      11          17    0 0 0 0
   164   16    0   93.75  87.50    15      14          16    0 0 0 0
   165   22    0   90.91  81.82    20      18          22    0 0 0 0
   166   21    0   90.48  85.71    19      18          21    0 0 0 0
   167   17    0   82.35  76.47    14      13          17    0 0 0 0
   168   13    0   92.31  92.31    12      12          13    0 0 0 0
   169    3    0  100.00  66.67     3       2           3    0 0 0 0
   170   23    0   86.96  86.96    20      20          23    0 0 0 0
   171   27    0   81.48  74.07    22      20          27    0 0 0 0
   172    4    0  100.00 100.00     4       4           4    0 0 0 0
   173   10    0  100.00  80.00    10       8          10    0 0 0 0
   174   29    0   79.31  79.31    23      23          29    0 0 0 0
   175   13    0   84.62  76.92    11      10          13    0 0 0 0
   176   30    0   76.67  60.00    23      18          30    0 0 0 0
   177   22    0   72.73  72.73    16      16          22    0 0 0 0
   178   16    0   87.50  68.75    14      11          16    0 0 0 0
   179   75    0   68.00  62.67    51      47          75    0 0 0 0
   180   20    0   65.00  65.00    13      13          20    0 0 0 0
   181   32    0   68.75  65.62    22      21          32    0 0 0 0
   182   13    0   53.85  53.85     7       7          13    0 0 0 0
   183   14    0   57.14  57.14     8       8          14    0 0 0 0
   184    7    0  100.00 100.00     7       7           7    0 0 0 0
   185    5    0   40.00  40.00     2       2           5    0 0 0 0
   186   11    0  100.00 100.00    11      11          11    0 0 0 0
   187   14    0   92.86  92.86    13      13          14    0 0 0 0
   188   24    0   87.50  83.33    21      20          24    0 0 0 0
   189   26    0   96.15  92.31    25      24          26    0 0 0 0
   190   29    0   89.66  86.21    26      25          29    0 0 0 0
   191    8    0  100.00 100.00     8       8           8    0 0 0 0
   192   20    0   70.00  65.00    14      13          20    0 0 0 0
   193   18    0   94.44  88.89    17      16          18    0 0 0 0
   194    8    0  100.00 100.00     8       8           8    0 0 0 0
   195   12    0  100.00 100.00    12      12          12    0 0 0 0
   196   26    0   96.15  96.15    25      25          26    0 0 0 0
   197   45    0   88.89  82.22    40      37          45    0 0 0 0
   198   12    0   91.67  91.67    11      11          12    0 0 0 0
   199   41    0   87.80  82.93    36      34          41    0 0 0 0
   200   10    0   90.00  90.00     9       9          10    0 0 0 0
   201   40    0   67.50  65.00    27      26          40    0 0 0 0
   202    9    0  100.00 100.00     9       9           9    0 0 0 0
   203    9    0   77.78  55.56     7       5           9    0 0 0 0
   204   36    0   77.78  72.22    28      26          36    0 0 0 0
   205   28    0   96.43  89.29    27      25          28    0 0 0 0
   206    9    0  100.00 100.00     9       9           9    0 0 0 0
   207   12    0   83.33  75.00    10       9          12    0 0 0 0
   208   24    0   95.83  83.33    23      20          24    0 0 0 0
   209   30    0   96.67  90.00    29      27          30    0 0 0 0
   210   11    0   81.82  81.82     9       9          11    0 0 0 0
   211   19    0   89.47  78.95    17      15          19    0 0 0 0
   212   28    0   85.71  67.86    24      19          28    0 0 0 0
   213   17    0  100.00 100.00    17      17          17    0 0 0 0
   214   11    0   90.91  90.91    10      10          11    0 0 0 0
   215   37    0   94.59  91.89    35      34          37    0 0 0 0
   216   28    0   82.14  82.14    23      23          28    0 0 0 0
   217   32    0   65.62  62.50    21      20          32    0 0 0 0
   218    3    0  100.00  66.67     3       2           3    0 0 0 0
   219   11    0   90.91  90.91    10      10          11    0 0 0 0
   220   45    0   77.78  68.89    35      31          45    0 0 0 0
   221    7    0  100.00 100.00     7       7           7    0 0 0 0
   222   30    0   96.67  96.67    29      29          30    0 0 0 0
   223   12    0  100.00  83.33    12      10          12    0 0 0 0
   224   11    0  100.00 100.00    11      11          11    0 0 0 0
   225   17    0   94.12  88.24    16      15          17    0 0 0 0
   226   25    0   88.00  80.00    22      20          25    0 0 0 0
   227   42    0   97.62  92.86    41      39          42    0 0 0 0
   228    2    0  100.00 100.00     2       2           2    0 0 0 0
   229   11    0  100.00 100.00    11      11          11    0 0 0 0
   230   10    0   80.00  80.00     8       8          10    0 0 0 0
   231   26    0  100.00 100.00    26      26          26    0 0 0 0
   232   20    0   95.00  90.00    19      18          20    0 0 0 0
   233   13    0   92.31  92.31    12      12          13    0 0 0 0
   234   21    0   42.86  42.86     9       9          21    0 0 0 0
   235   14    0   85.71  78.57    12      11          14    0 0 0 0
   236   35    0   88.57  88.57    31      31          35    0 0 0 0
   237    4    0  100.00  75.00     4       3           4    0 0 0 0
   238   17    0   94.12  94.12    16      16          17    0 0 0 0
   239    3    0  100.00 100.00     3       3           3    0 0 0 0
   240   10    0  100.00 100.00    10      10          10    0 0 0 0
   241   19    0   94.74  84.21    18      16          19    0 0 0 0
   242   18    0   77.78  77.78    14      14          18    0 0 0 0
   243   26    0   88.46  80.77    23      21          26    0 0 0 0
   244   27    0   96.30  85.19    26      23          27    0 0 0 0
   245   40    0   62.50  57.50    25      23          40    0 0 0 0
   246   11    0   72.73  63.64     8       7          11    0 0 0 0
   247   22    0   95.45  90.91    21      20          22    0 0 0 0
   248   32    0  100.00  93.75    32      30          32    0 0 0 0
   249    5    0  100.00 100.00     5       5           5    0 0 0 0
   250   34    0   82.35  79.41    28      27          34    0 0 0 0
   251    7    0  100.00 100.00     7       7           7    0 0 0 0
   252    7    0   85.71  71.43     6       5           7    0 0 0 0
   253   15    0  100.00  80.00    15      12          15    0 0 0 0
   254   20    0   90.00  90.00    18      18          20    0 0 0 0
   255   26    0   84.62  80.77    22      21          26    0 0 0 0
   256   10    0  100.00  80.00    10       8          10    0 0 0 0
   257   29    0   93.10  82.76    27      24          29    0 0 0 0
   258    9    0   88.89  88.89     8       8           9    0 0 0 0
   259   18    0  100.00  94.44    18      17          18    0 0 0 0
   260   21    0   80.95  66.67    17      14          21    0 0 0 0
   261   22    0   90.91  72.73    20      16          22    0 0 0 0
   262   14    0  100.00 100.00    14      14          14    0 0 0 0
   263   10    0  100.00 100.00    10      10          10    0 0 0 0
   264   13    0   92.31  92.31    12      12          13    0 0 0 0
   265   49    0   89.80  83.67    44      41          49    0 0 0 0
   266   22    0   95.45  81.82    21      18          22    0 0 0 0
   267   23    0   91.30  82.61    21      19          23    0 0 0 0
   268   13    0   69.23  69.23     9       9          13    0 0 0 0
   269   10    0  100.00 100.00    10      10          10    0 0 0 0
   270   13    0   92.31  92.31    12      12          13    0 0 0 0
   271   20    0  100.00  95.00    20      19          20    0 0 0 0
   272   16    0   93.75  93.75    15      15          16    0 0 0 0
   273   17    0  100.00 100.00    17      17          17    0 0 0 0
   274   27    0   88.89  85.19    24      23          27    0 0 0 0
   275   27    0   92.59  88.89    25      24          27    0 0 0 0
   276   13    0   61.54  53.85     8       7          13    0 0 0 0
   277   17    0   94.12  88.24    16      15          17    0 0 0 0
   278    8    0  100.00  87.50     8       7           8    0 0 0 0
   279    7    0   85.71  85.71     6       6           7    0 0 0 0
   280   12    0   91.67  91.67    11      11          12    0 0 0 0
   281   18    0  100.00  94.44    18      17          18    0 0 0 0
   282   27    0   92.59  92.59    25      25          27    0 0 0 0
   283   20    0   70.00  70.00    14      14          20    0 0 0 0
   284   13    0   76.92  76.92    10      10          13    0 0 0 0
   285   13    0   84.62  84.62    11      11          13    0 0 0 0
   286   18    0   77.78  77.78    14      14          18    0 0 0 0
   287   16    0  100.00  93.75    16      15          16    0 0 0 0
   288   22    0   95.45  90.91    21      20          22    0 0 0 0
   289   16    0   93.75  87.50    15      14          16    0 0 0 0
   290   21    0   95.24  95.24    20      20          21    0 0 0 0
   291   11    0   90.91  81.82    10       9          11    0 0 0 0
   292   14    0   92.86  85.71    13      12          14    0 0 0 0
   293    2    0  100.00 100.00     2       2           2    0 0 0 0
   294   26    0   92.31  92.31    24      24          26    0 0 0 0
   295   25    0   88.00  72.00    22      18          25    0 0 0 0
   296   33    0   84.85  78.79    28      26          33    0 0 0 0
   297   10    0   90.00  80.00     9       8          10    0 0 0 0
   298   14    0   71.43  71.43    10      10          14    0 0 0 0
   299    8    0  100.00  87.50     8       7           8    0 0 0 0
   300   33    0   87.88  87.88    29      29          33    0 0 0 0
   301    9    0   88.89  88.89     8       8           9    0 0 0 0
   302   24    0   79.17  75.00    19      18          24    0 0 0 0
   303   25    0   80.00  72.00    20      18          25    0 0 0 0
   304   41    0   95.12  90.24    39      37          41    0 0 0 0
   305   46    0   91.30  82.61    42      38          46    0 0 0 0
   306   28    0   89.29  85.71    25      24          28    0 0 0 0
   307    2    0  100.00 100.00     2       2           2    0 0 0 0
   308   38    0   94.74  86.84    36      33          38    0 0 0 0
   309   15    0   93.33  93.33    14      14          15    0 0 0 0
   310   26    0   65.38  57.69    17      15          26    0 0 0 0
   311   23    0  100.00  91.30    23      21          23    0 0 0 0
   312   11    0  100.00 100.00    11      11          11    0 0 0 0
   313   19    0   84.21  78.95    16      15          19    0 0 0 0
   314   12    0  100.00  91.67    12      11          12    0 0 0 0
   315   27    0   92.59  88.89    25      24          27    0 0 0 0
   316   17    0  100.00  94.12    17      16          17    0 0 0 0
   317    8    0   75.00  75.00     6       6           8    0 0 0 0
   318   15    0   93.33  93.33    14      14          15    0 0 0 0
   319   23    0   86.96  86.96    20      20          23    0 0 0 0
   320   24    0   83.33  79.17    20      19          24    0 0 0 0
   321   22    0   95.45  90.91    21      20          22    0 0 0 0
   322   17    0   82.35  82.35    14      14          17    0 0 0 0


  Labeled   attachment score: 4884 / 5852 * 100 = 83.46 %
  Unlabeled attachment score: 5181 / 5852 * 100 = 88.53 %
  Label accuracy score:       5277 / 5852 * 100 = 90.17 %
