     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   172    4    0  100.00 100.00     3       3           3    0 0 0 0
   173   10    0  100.00  71.43     7       5           7    0 0 0 0
   174   29    0   72.00  72.00    18      18          25    0 0 0 0
   175   13    0   87.50  75.00     7       6           8    0 0 0 0
   176   30    0   91.30  69.57    21      16          23    0 0 0 0
   177   22    0   83.33  83.33    15      15          18    0 0 0 0
   178   16    0   92.86  71.43    13      10          14    0 0 0 0
   179   75    0   73.44  67.19    47      43          64    0 0 0 0
   180   20    0   68.42  68.42    13      13          19    0 0 0 0
   181   32    0   72.41  65.52    21      19          29    0 0 0 0
   182   13    0   45.45  45.45     5       5          11    0 0 0 0
   183   14    0   63.64  63.64     7       7          11    0 0 0 0
   184    7    0  100.00 100.00     6       6           6    0 0 0 0
   185    5    0   50.00  50.00     2       2           4    0 0 0 0
   186   11    0  100.00  90.00    10       9          10    0 0 0 0
   187   14    0   91.67  91.67    11      11          12    0 0 0 0
   188   24    0   86.36  81.82    19      18          22    0 0 0 0
   189   26    0   91.67  87.50    22      21          24    0 0 0 0
   190   29    0   88.89  85.19    24      23          27    0 0 0 0
   191    8    0  100.00 100.00     7       7           7    0 0 0 0
   192   20    0   70.59  70.59    12      12          17    0 0 0 0
   193   18    0   93.75  87.50    15      14          16    0 0 0 0
   194    8    0  100.00 100.00     7       7           7    0 0 0 0
   195   12    0  100.00 100.00    10      10          10    0 0 0 0
   196   26    0   95.45  95.45    21      21          22    0 0 0 0
   197   45    0   89.74  82.05    35      32          39    0 0 0 0
   198   12    0   90.00  90.00     9       9          10    0 0 0 0
   199   41    0   82.86  77.14    29      27          35    0 0 0 0
   200   10    0   88.89  88.89     8       8           9    0 0 0 0
   201   40    0   68.57  62.86    24      22          35    0 0 0 0
   202    9    0   87.50  87.50     7       7           8    0 0 0 0
   203    9    0   83.33  50.00     5       3           6    0 0 0 0
   204   36    0   77.42  67.74    24      21          31    0 0 0 0
   205   28    0   96.00  88.00    24      22          25    0 0 0 0
   206    9    0  100.00  87.50     8       7           8    0 0 0 0
