     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   204    7    0   85.71  85.71     6       6           7    0 0 0 0
   205   12    0   91.67  91.67    11      11          12    0 0 0 0
   206   18    0  100.00  94.44    18      17          18    0 0 0 0
   207   27    0   92.59  92.59    25      25          27    0 0 0 0
   208   13    0   76.92  76.92    10      10          13    0 0 0 0
   209   13    0   84.62  84.62    11      11          13    0 0 0 0
   210   16    0  100.00  93.75    16      15          16    0 0 0 0
   211   22    0   95.45  90.91    21      20          22    0 0 0 0
   212   16    0   93.75  87.50    15      14          16    0 0 0 0
   213    2    0  100.00 100.00     2       2           2    0 0 0 0
   214   25    0   76.00  64.00    19      16          25    0 0 0 0
   215   10    0   90.00  80.00     9       8          10    0 0 0 0
   216   14    0   71.43  71.43    10      10          14    0 0 0 0
   217    8    0  100.00  87.50     8       7           8    0 0 0 0
   218    9    0   88.89  88.89     8       8           9    0 0 0 0
   219   24    0   83.33  75.00    20      18          24    0 0 0 0
   220   25    0   80.00  68.00    20      17          25    0 0 0 0
   221   28    0   89.29  85.71    25      24          28    0 0 0 0
   222    2    0  100.00 100.00     2       2           2    0 0 0 0
   223   38    0   92.11  89.47    35      34          38    0 0 0 0
   224   15    0   93.33  93.33    14      14          15    0 0 0 0
   225   26    0   65.38  57.69    17      15          26    0 0 0 0
   226   23    0   95.65  91.30    22      21          23    0 0 0 0
   227   27    0   92.59  88.89    25      24          27    0 0 0 0
   228   15    0   93.33  93.33    14      14          15    0 0 0 0
   229   17    0   82.35  82.35    14      14          17    0 0 0 0


  Labeled   attachment score: 3073 / 3700 * 100 = 83.05 %
  Unlabeled attachment score: 3276 / 3700 * 100 = 88.54 %
  Label accuracy score:       3328 / 3700 * 100 = 89.95 %
