     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
    56   12    0  100.00  87.50     8       7           8    0 0 0 0
    57   14    0   80.00  60.00     8       6          10    0 0 0 0
    58   16    0   91.67  75.00    11       9          12    0 0 0 0
    59   12    0   88.89  88.89     8       8           9    0 0 0 0
    60   18    0   78.57  57.14    11       8          14    0 0 0 0
    61   10    0   85.71  57.14     6       4           7    0 0 0 0
    62   17    0   92.31  69.23    12       9          13    0 0 0 0
    63   21    0   60.00  33.33     9       5          15    0 0 0 0
    64   21    0   37.50  37.50     6       6          16    0 0 0 0
    65   11    0   87.50  87.50     7       7           8    0 0 0 0
    66   29    0   91.30  82.61    21      19          23    0 0 0 0
    67   27    0   75.00  65.00    15      13          20    0 0 0 0
    68   12    0   62.50  62.50     5       5           8    0 0 0 0
    69   30    0   78.26  65.22    18      15          23    0 0 0 0
    70    6    0  100.00 100.00     5       5           5    0 0 0 0
    71    4    0  100.00 100.00     1       1           1    0 0 0 0
    72   12    0   66.67  55.56     6       5           9    0 0 0 0
    73    7    0  100.00 100.00     3       3           3    0 0 0 0
    74   13    0  100.00  88.89     9       8           9    0 0 0 0
    75   10    0   83.33  66.67     5       4           6    0 0 0 0
    76   11    0  100.00 100.00     8       8           8    0 0 0 0
    77   22    0   70.59  70.59    12      12          17    0 0 0 0
    78   14    0   40.00  30.00     4       3          10    0 0 0 0
    79   14    0  100.00  90.00    10       9          10    0 0 0 0
    80   28    0   61.90  47.62    13      10          21    0 0 0 0
    81   10    0   71.43  71.43     5       5           7    0 0 0 0
    82   14    0   62.50  62.50     5       5           8    0 0 0 0
    83   12    0  100.00  75.00     8       6           8    0 0 0 0
    84   11    0   87.50  75.00     7       6           8    0 0 0 0
    85   15    0  100.00  90.91    11      10          11    0 0 0 0
    86   21    0   86.67  60.00    13       9          15    0 0 0 0
    87   24    0   88.89  83.33    16      15          18    0 0 0 0
    88    7    0  100.00  66.67     6       4           6    0 0 0 0
    89    7    0  100.00 100.00     3       3           3    0 0 0 0
    90   16    0   45.45  45.45     5       5          11    0 0 0 0
    91    4    0  100.00 100.00     1       1           1    0 0 0 0
    92   10    0  100.00 100.00     7       7           7    0 0 0 0
    93   29    0   66.67  61.90    14      13          21    0 0 0 0
    94   17    0   50.00  40.00     5       4          10    0 0 0 0
    95   24    0   72.22  55.56    13      10          18    0 0 0 0
    96    9    0  100.00 100.00     6       6           6    0 0 0 0
    97    7    0  100.00  66.67     3       2           3    0 0 0 0
    98    9    0  100.00 100.00     5       5           5    0 0 0 0
    99   10    0   83.33  50.00     5       3           6    0 0 0 0
   100   11    0   85.71  42.86     6       3           7    0 0 0 0
   101   13    0   33.33  33.33     3       3           9    0 0 0 0
   102   11    0  100.00  77.78     9       7           9    0 0 0 0
   103   29    0   70.00  45.00    14       9          20    0 0 0 0
   104    9    0   66.67  66.67     4       4           6    0 0 0 0
   105   14    0   80.00  80.00     8       8          10    0 0 0 0
   106   11    0  100.00  71.43     7       5           7    0 0 0 0
   107    8    0   25.00  25.00     1       1           4    0 0 0 0
   108   33    0   50.00  30.77    13       8          26    0 0 0 0
   109   24    0   55.56  44.44    10       8          18    0 0 0 0
   110    9    0  100.00  71.43     7       5           7    0 0 0 0
