     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
    85   13    0   84.62  84.62    11      11          13    0 0 0 0
    86   29    0   96.55  93.10    28      27          29    0 0 0 0
    87   17    0  100.00  94.12    17      16          17    0 0 0 0
    88   15    0   80.00  73.33    12      11          15    0 0 0 0
    89    9    0   88.89  77.78     8       7           9    0 0 0 0
    90   11    0  100.00  81.82    11       9          11    0 0 0 0
    91   24    0   95.83  79.17    23      19          24    0 0 0 0
    92   23    0  100.00 100.00    23      23          23    0 0 0 0
    93    6    0  100.00  83.33     6       5           6    0 0 0 0
    94   36    0   94.44  88.89    34      32          36    0 0 0 0
    95   11    0   81.82  72.73     9       8          11    0 0 0 0
    96   18    0   83.33  66.67    15      12          18    0 0 0 0
    97    8    0  100.00  87.50     8       7           8    0 0 0 0
    98    6    0   83.33  83.33     5       5           6    0 0 0 0
    99    5    0  100.00 100.00     5       5           5    0 0 0 0
   100   13    0   84.62  76.92    11      10          13    0 0 0 0
   101    7    0  100.00 100.00     7       7           7    0 0 0 0
   102   14    0   92.86  92.86    13      13          14    0 0 0 0
   103   17    0  100.00  94.12    17      16          17    0 0 0 0
   104   16    0  100.00  93.75    16      15          16    0 0 0 0
   105   17    0  100.00  94.12    17      16          17    0 0 0 0
   106    3    0  100.00 100.00     3       3           3    0 0 0 0
   107   13    0   76.92  61.54    10       8          13    0 0 0 0
